time,actual_load,hourly_direct_radiation,hourly_relative_humidity_2m,hourly_temperature_2m,dow,tt,actual_load_lag
2023-12-03T04:00:00Z,8.67812085552252,0,82.40760916099259,-3.536088611386133,Sun,Sun_04:00,8.60922527686273
2023-12-03T04:15:00Z,8.685753832960154,0,82.40760916099259,-3.536088611386133,Sun,Sun_04:15,8.617762246337932
2023-12-03T04:30:00Z,8.695171998776056,0,82.40760916099259,-3.536088611386133,Sun,Sun_04:30,8.628555659269699
2023-12-03T04:45:00Z,8.701845363548474,0,82.40760916099259,-3.536088611386133,Sun,Sun_04:45,8.637284671674058
2023-12-03T05:00:00Z,8.707152175339404,0,83.68814874433538,-4.478717358992631,Sun,Sun_05:00,8.641002477142523
2023-12-03T05:15:00Z,8.71915396346254,0,83.68814874433538,-4.478717358992631,Sun,Sun_05:15,8.655040258108363
2023-12-03T05:30:00Z,8.735042754269337,0,83.68814874433538,-4.478717358992631,Sun,Sun_05:30,8.66957087183712
2023-12-03T05:45:00Z,8.749890955535259,0,83.68814874433538,-4.478717358992631,Sun,Sun_05:45,8.684570300824369
2023-12-03T06:00:00Z,8.77043908654689,0,81.55465362500014,-5.24871099495945,Sun,Sun_06:00,8.692825760059396
2023-12-03T06:15:00Z,8.786609455061125,0,81.55465362500014,-5.24871099495945,Sun,Sun_06:15,8.702177865629675
2023-12-03T06:30:00Z,8.801920904041582,0,81.55465362500014,-5.24871099495945,Sun,Sun_06:30,8.716371865276615
2023-12-03T06:45:00Z,8.814181823188319,0,81.55465362500014,-5.24871099495945,Sun,Sun_06:45,8.729720590267258
2023-12-03T07:00:00Z,8.821289805136113,1.8548210609308124,80.26172042777766,-5.328433353964312,Sun,Sun_07:00,8.75004942158424
2023-12-03T07:15:00Z,8.833171133022866,1.8548210609308124,80.26172042777766,-5.328433353964312,Sun,Sun_07:15,8.765614549914716
2023-12-03T07:30:00Z,8.847934753328465,1.8548210609308124,80.26172042777766,-5.328433353964312,Sun,Sun_07:30,8.778325928634482
2023-12-03T07:45:00Z,8.859505484519133,1.8548210609308124,80.26172042777766,-5.328433353964312,Sun,Sun_07:45,8.792853288640693
2023-12-03T08:00:00Z,8.87360810154911,42.21163363438717,81.39080720474259,-4.919359661535483,Sun,Sun_08:00,8.80597465931132
2023-12-03T08:15:00Z,8.881558488638976,42.21163363438717,81.39080720474259,-4.919359661535483,Sun,Sun_08:15,8.816260208734581
2023-12-03T08:30:00Z,8.890685920281129,42.21163363438717,81.39080720474259,-4.919359661535483,Sun,Sun_08:30,8.824383730256061
2023-12-03T08:45:00Z,8.896998552743824,42.21163363438717,81.39080720474259,-4.919359661535483,Sun,Sun_08:45,8.830396801098097
2023-12-03T09:00:00Z,8.905037290767,93.00917595031514,80.06726024701956,-3.807350405903699,Sun,Sun_09:00,8.83811659764782
2023-12-03T09:15:00Z,8.912877287669296,93.00917595031514,80.06726024701956,-3.807350405903699,Sun,Sun_09:15,8.843326450242271
2023-12-03T09:30:00Z,8.919586920999915,93.00917595031514,80.06726024701956,-3.807350405903699,Sun,Sun_09:30,8.848365694942547
2023-12-03T09:45:00Z,8.929567707825337,93.00917595031514,80.06726024701956,-3.807350405903699,Sun,Sun_09:45,8.854093907655518
2023-12-03T10:00:00Z,8.934323331054905,146.8091579870364,76.60187852559925,-3.1408763493864704,Sun,Sun_10:00,8.85893722196655
2023-12-03T10:15:00Z,8.942068693044225,146.8091579870364,76.60187852559925,-3.1408763493864704,Sun,Sun_10:15,8.866722667194098
2023-12-03T10:30:00Z,8.942983665985647,146.8091579870364,76.60187852559925,-3.1408763493864704,Sun,Sun_10:30,8.866299565855018
2023-12-03T10:45:00Z,8.935113740791747,146.8091579870364,76.60187852559925,-3.1408763493864704,Sun,Sun_10:45,8.85907931788153
2023-12-03T11:00:00Z,8.93840040647301,192.76818179117654,73.20216551868268,-2.630223111610324,Sun,Sun_11:00,8.856518497019858
2023-12-03T11:15:00Z,8.9242570208881,192.76818179117654,73.20216551868268,-2.630223111610324,Sun,Sun_11:15,8.840869624091395
